iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew,test_mean_rew,test_median_rew,test_min_rew,test_max_rew
20,799680,355,-1.9165213227272033,6247.857099484175,-0.005042192179900713,-199.89003026785713,-175.20478200000002,-1468.042701,-78.81158,-189.048563,-189.048563,-189.048563,-189.048563
21,839664,354,-1.926375691095988,2150.5904219798554,-0.0031328217977716123,-209.4202768392857,-166.0660005,-2591.155686,-55.117896,-203.796839,-203.796839,-203.796839,-203.796839
22,879648,353,-1.9702170258913285,1153.1929486250267,-0.006060810147214514,-192.97100301785713,-167.355414,-1528.441925,-55.376221,-110.831727,-110.831727,-110.831727,-110.831727
23,919632,352,-2.019491615662208,1091.2586432041267,-0.006901553527187879,-156.1915039107143,-149.6851985,-426.692702,-45.191704,-132.987642,-132.987642,-132.987642,-132.987642
24,959616,352,-2.1427134507741683,227.4546030875964,-0.007898617582843425,-123.66232035714286,-100.1704255,-553.979259,-57.07204,-81.067581,-81.067581,-81.067581,-81.067581
25,999600,351,-2.20178007773864,442.27110439202727,-0.007652440117687011,-107.69928326785715,-86.5693675,-280.55303,-52.307799,-70.133969,-70.133969,-70.133969,-70.133969
26,1039584,351,-2.263380086116302,610.8119288713505,-0.006631712345314064,-100.21394664285715,-86.085937,-457.796426,-52.734393,-55.397145,-55.397145,-55.397145,-55.397145
27,1079568,350,-2.334270274333465,82.4161661245884,-0.00838762761934329,-90.84410373214284,-79.421492,-207.037673,-24.228655,-51.201354,-51.201354,-51.201354,-51.201354
28,1119552,350,-2.3755302728750767,384.74576587677,-0.005545051567157945,-83.05851048214286,-65.24901750000001,-317.158225,-46.523337,-48.08166,-48.08166,-48.08166,-48.08166
29,1159536,349,-2.4480283046380067,280.4671260894873,-0.006095958671171385,-67.78465444642858,-64.053544,-150.625365,-48.028834,-47.851107,-47.851107,-47.851107,-47.851107
30,1199520,348,-2.6114717899224695,30.565400633445154,-0.011241603513385948,-74.80023310714286,-65.85603449999999,-226.153437,-49.706889,-51.979025,-51.979025,-51.979025,-51.979025
31,1239504,348,-2.6836822234667266,41.387275453714224,-0.00866629139628656,-66.42649892857142,-63.1333665,-165.777762,-44.729997,-44.715781,-44.715781,-44.715781,-44.715781
32,1279488,348,-2.844780398026491,15.22149841418633,-0.008599602131587931,-64.42928403571429,-61.713003,-203.243066,-46.391864,-42.434423,-42.434423,-42.434423,-42.434423
33,1319472,347,-2.947739058274489,15.239700688459934,-0.008692371663087565,-58.37036033928572,-55.530483,-90.136066,-38.951399,-34.824234,-34.824234,-34.824234,-34.824234
34,1359456,347,-2.9992895077436397,163.21281768970002,-0.0036321979938433147,-58.60880132142857,-56.486271,-119.373379,-40.173681,-33.999816,-33.999816,-33.999816,-33.999816
35,1399440,346,-3.0954948951036503,23.466332387924194,-0.00908472018885592,-58.646114125000004,-56.8785405,-96.204698,-34.38976,-34.649539,-34.649539,-34.649539,-34.649539
36,1439424,346,-3.2375032510512916,8.504376376592196,-0.007876721992029044,-53.490852124999996,-53.031833,-75.941331,-36.092595,-32.21344,-32.21344,-32.21344,-32.21344
37,1479408,346,-3.3768773225637583,6.827909235923718,-0.017449517292343678,-50.08261507142856,-48.824709999999996,-62.408694,-36.384346,-32.103086,-32.103086,-32.103086,-32.103086
38,1519392,345,-3.5247185921057675,6.650988091872288,-0.02117811150923304,-52.61008746428571,-50.5191175,-101.125748,-39.845391,-30.383246,-30.383246,-30.383246,-30.383246
39,1559376,345,-3.6376963266959557,7.590639025737078,-0.018922162826772993,-49.71988364285715,-49.34234,-64.970505,-35.365481,-32.862827,-32.862827,-32.862827,-32.862827
40,1599360,345,-3.7696223998681093,6.491054850358229,-0.016235768042389364,-47.70815030357143,-46.896695,-73.466186,-34.848592,-27.643577,-27.643577,-27.643577,-27.643577
41,1639344,344,-3.893826632621961,5.9098871585650325,-0.01948894725945791,-46.89416016071429,-46.190886500000005,-80.269496,-33.314909,-25.41439,-25.41439,-25.41439,-25.41439
42,1679328,344,-3.995571732521057,7.299495724531321,-0.01434548265880529,-46.548307196428574,-46.4308135,-85.315436,-32.58103,-25.2414,-25.2414,-25.2414,-25.2414
43,1719312,344,-4.1477482245518615,4.3822853546876175,-0.020834303253093076,-42.66246833928572,-42.69104900000001,-69.57286,-30.61472,-27.699224,-27.699224,-27.699224,-27.699224
44,1759296,343,-4.272689486772586,4.110818938414256,-0.020809744521988575,-44.07192123214286,-42.5309315,-72.36231,-31.042121,-24.089881,-24.089881,-24.089881,-24.089881
45,1799280,343,-4.388404804620987,4.668918760006244,-0.024181518321798205,-43.79064469642857,-40.7031025,-151.25451,-32.59885,-28.862073,-28.862073,-28.862073,-28.862073
46,1839264,343,-4.51775641808143,4.678917812078427,-0.017757835704497456,-45.58356596428571,-40.7166455,-190.133881,-27.40443,-25.135164,-25.135164,-25.135164,-25.135164
47,1879248,343,-4.569682947794596,144.29246263901393,-0.005356041150848913,-39.53459328571428,-39.1759305,-50.742226,-28.18149,-29.509105,-29.509105,-29.509105,-29.509105
48,1919232,342,-4.702211086566631,2.8330599911701984,-0.019340406606669348,-36.986854089285714,-36.9660195,-51.76208,-26.563205,-27.935721,-27.935721,-27.935721,-27.935721
49,1959216,342,-4.83303408011412,3.349739206601412,-0.014137835849031688,-36.18396526785715,-35.9456385,-53.400447,-24.697163,-29.08756,-29.08756,-29.08756,-29.08756
50,1999200,342,-4.963706179154225,3.4579511732627184,-0.020376448191326255,-37.583363767857136,-36.8036225,-62.532284,-28.36377,-28.337392,-28.337392,-28.337392,-28.337392
51,2039184,342,-5.080164982722356,3.6059035750535817,-0.0123203510200069,-38.78042546428571,-36.724137999999996,-181.534405,-27.881889,-28.951632,-28.951632,-28.951632,-28.951632
52,2079168,342,-5.216364976687309,2.587703809982691,-0.012411466175809694,-34.46294701785714,-33.979767499999994,-47.573148,-26.12508,-27.454631,-27.454631,-27.454631,-27.454631
53,2119152,341,-5.34013121678279,1.9037834002421452,-0.022489396648971028,-34.83266510714286,-34.736891,-43.30842,-26.310977,-29.857867,-29.857867,-29.857867,-29.857867
54,2159136,341,-5.367638658865904,63.271121847476714,-0.005373951112872023,-34.55068167857143,-33.3043605,-49.624737,-25.512125,-28.818876,-28.818876,-28.818876,-28.818876
55,2199120,341,-5.476579557321011,1.8403029640515645,-0.020018126117531957,-32.769044196428574,-33.455374,-42.723187,-25.40603,-29.33767,-29.33767,-29.33767,-29.33767
56,2239104,341,-5.613706131470509,1.7089357918653734,-0.014352623556848042,-32.61753714285714,-32.57149,-45.803138,-25.203946,-25.375841,-25.375841,-25.375841,-25.375841
57,2279088,340,-5.751650785788511,1.8960704588737243,-0.02024145743364501,-31.97312019642857,-31.427052000000003,-42.962353,-25.621837,-25.026603,-25.026603,-25.026603,-25.026603
58,2319072,340,-5.898728573627961,1.5335216594048036,-0.02300784492533869,-31.219161142857143,-30.5556345,-42.430353,-20.488557,-24.412692,-24.412692,-24.412692,-24.412692
59,2359056,340,-6.028085580238929,1.4013043774244114,-0.028929898903245488,-30.14366401785714,-29.059326,-44.505455,-22.668603,-23.246153,-23.246153,-23.246153,-23.246153
60,2399040,340,-6.130570214833969,1.3609077209081406,-0.018098622040773848,-28.713195339285715,-28.361777,-37.063158,-20.016423,-20.117456,-20.117456,-20.117456,-20.117456
61,2439024,340,-6.24773949109591,1.6598571089597849,-0.02974317937019245,-28.92860178571428,-28.2877235,-48.59763,-18.573023,-20.047429,-20.047429,-20.047429,-20.047429
62,2479008,339,-6.37712729649666,1.3879590829977622,-0.03298182289813084,-27.751927821428573,-26.951635500000002,-42.471673,-21.520825,-21.454564,-21.454564,-21.454564,-21.454564
63,2518992,339,-6.493462904905662,1.2220742555765005,-0.02020682471219259,-26.630286946428573,-25.994508500000002,-35.215334,-18.306223,-15.322027,-15.322027,-15.322027,-15.322027
64,2558976,339,-6.6238128405350905,1.3639148419484115,-0.023862495054401314,-25.195292249999998,-24.5567225,-34.034716,-17.849357,-16.065458,-16.065458,-16.065458,-16.065458
65,2598960,339,-6.758668425144293,1.3031313297076104,-0.026123198380371786,-25.296082589285714,-25.391773,-32.773767,-17.683473,-12.749117,-12.749117,-12.749117,-12.749117
66,2638944,339,-6.883817832897871,1.485641274161828,-0.020735462703035012,-24.407037607142854,-24.755197,-31.550053,-15.89771,-15.962321,-15.962321,-15.962321,-15.962321
67,2678928,339,-7.002234687560644,1.3165735480112908,-0.03202402641898236,-23.31181251785714,-22.694358,-34.835812,-15.266063,-13.331274,-13.331274,-13.331274,-13.331274
68,2718912,339,-7.080869969343528,2.5183397008058352,-0.014241162378927514,-23.036740946428573,-22.573962,-32.474002,-15.863978,-11.85834,-11.85834,-11.85834,-11.85834
69,2758896,339,-7.205134054330679,1.19468579521546,-0.0324652154848781,-21.02463585714286,-20.2897535,-29.869673,-12.459652,-8.392538,-8.392538,-8.392538,-8.392538
70,2798880,339,-7.234584097984509,263.2156576578434,-0.0002545305592484044,-20.588025339285714,-19.995555500000002,-29.581555,-13.493387,-13.10906,-13.10906,-13.10906,-13.10906
71,2838864,338,-7.321010512572069,1.3453048632695124,-0.011990915371055823,-21.668742160714284,-20.9728495,-37.787784,-14.374557,-9.082215,-9.082215,-9.082215,-9.082215
72,2878848,338,-7.454186591123923,1.1411108271433756,-0.019489936257079347,-20.19649225,-19.8267415,-30.121192,-10.263285,-8.707742,-8.707742,-8.707742,-8.707742
73,2918832,338,-7.5781432457459275,1.1954072315723467,-0.025725276654823877,-19.88346201785714,-19.412574499999998,-32.085778,-10.250152,-7.366849,-7.366849,-7.366849,-7.366849
74,2958816,338,-7.742751956597353,1.0824468589746035,-0.0231895696553133,-18.97477566071429,-18.617062,-24.393639,-14.12496,-8.468091,-8.468091,-8.468091,-8.468091
75,2998800,338,-7.863017183695084,1.2975883583227794,-0.02881690868772029,-18.02773069642857,-18.213606,-27.606714,-10.789698,-6.021687,-6.021687,-6.021687,-6.021687
76,3038784,338,-7.99538909471952,1.1059771093038413,-0.020730411936566294,-16.867383999999998,-16.715362499999998,-24.998783,-9.364366,-6.743766,-6.743766,-6.743766,-6.743766
77,3078768,338,-8.123370025096795,1.1504695360477155,-0.0241513488951172,-16.906109964285715,-16.2416835,-27.756268,-7.741117,-5.101047,-5.101047,-5.101047,-5.101047
78,3118752,338,-8.252715536264272,1.1700028638809155,-0.02340410964066112,-15.879329875,-15.9078195,-25.022794,-7.634545,-5.105043,-5.105043,-5.105043,-5.105043
79,3158736,338,-8.298060018588336,13.758969589380117,-0.007957216226989262,-14.015224160714286,-14.4325185,-22.472384,-2.782784,-3.145,-3.145,-3.145,-3.145
80,3198720,338,-8.39557300958878,1.2313937516548694,-0.019850757737484133,-14.623560946428572,-14.160971,-21.845306,-8.410764,-2.264948,-2.264948,-2.264948,-2.264948
81,3238704,337,-8.517791435046073,1.131435851332469,-0.0148664203254903,-13.977459160714286,-14.1348655,-21.104565,-5.857917,-1.434849,-1.434849,-1.434849,-1.434849
82,3278688,337,-8.633666427318866,1.1099394443707589,-0.022296735231122092,-13.700309267857142,-13.5923745,-22.675519,-6.644173,-1.22883,-1.22883,-1.22883,-1.22883
83,3318672,337,-8.750983453408265,1.144688069056242,-0.018359841158776244,-13.389044839285715,-13.3413955,-29.187595,-6.208519,0.56827,0.56827,0.56827,0.56827
84,3358656,337,-8.803904007642696,26.574706938939215,-0.004836510922660427,-12.608514303571429,-12.1190795,-22.40504,-3.560638,0.58765,0.58765,0.58765,0.58765
85,3398640,337,-8.900516693408672,1.2090550001615132,-0.017473352498190927,-10.617639196428572,-10.0065855,-21.441521,-4.099734,3.396531,3.396531,3.396531,3.396531
86,3438624,337,-9.031348910698524,1.094154990865634,-0.020575373385732888,-10.12423719642857,-9.789313,-19.338378,-3.966348,4.425314,4.425314,4.425314,4.425314
87,3478608,337,-9.160109150715364,1.2531852138730195,-0.021087068260345777,-10.529826250000001,-10.515419999999999,-21.159501,-2.043054,3.563726,3.563726,3.563726,3.563726
88,3518592,337,-9.27021386073186,1.2458174663476456,-0.020342507713086468,-9.657053910714284,-9.033093000000001,-21.387096,-2.576125,5.106195,5.106195,5.106195,5.106195
89,3558576,337,-9.387182406890087,1.1029873614127819,-0.010075395898774075,-8.554650874999998,-7.9326335,-21.863662,-1.814586,5.777843,5.777843,5.777843,5.777843
90,3598560,337,-9.509941057058482,1.199626647356229,-0.022940721815841524,-7.919309375,-8.0490815,-18.537698,0.98512,1.977967,1.977967,1.977967,1.977967
91,3638544,337,-9.627031196692052,1.2683237253091275,-0.021025713122948313,-8.348478142857143,-7.8314675000000005,-29.382715,1.772917,6.492468,6.492468,6.492468,6.492468
92,3678528,337,-9.741012546343681,1.1485745282509388,-0.01825992644461831,-7.104778089285714,-6.226637,-18.913976,-0.429179,6.852613,6.852613,6.852613,6.852613
93,3718512,337,-9.849513442699726,1.2207418458584027,-0.022832996586713797,-6.626243964285714,-6.5799075,-17.360508,1.959682,8.479582,8.479582,8.479582,8.479582
94,3758496,337,-9.952857756003356,1.2657724186778068,-0.013609599413571115,-5.758124803571428,-5.060037,-16.082763,1.548925,10.223872,10.223872,10.223872,10.223872
95,3798480,337,-10.060613099122659,1.0489818332286982,-0.021184534469732452,-4.960277392857143,-4.9861755,-10.935985,-0.14109,10.807606,10.807606,10.807606,10.807606
96,3838464,337,-10.175609165582902,1.7670850574206083,-0.01726758252134926,-4.050461732142857,-4.521710000000001,-12.933239,3.037413,9.071073,9.071073,9.071073,9.071073
97,3878448,337,-10.28327812292637,1.0518703683828696,-0.019125838668305032,-3.564995892857143,-3.471537,-9.612627,2.548125,11.487966,11.487966,11.487966,11.487966
98,3918432,337,-10.371921373024964,1.1293533640794264,-0.015553823975064099,-3.3673258214285715,-3.2184825000000004,-13.182318,6.257009,11.142957,11.142957,11.142957,11.142957
99,3958416,337,-10.472315661112468,1.11826940988883,-0.024911963812654647,-1.8932328214285714,-2.104734,-12.66193,8.425557,11.765155,11.765155,11.765155,11.765155
100,3998400,338,-10.569738353827061,1.1778497379559738,-0.019373480495619915,-2.3829030535714284,-2.3524510000000003,-18.917389,4.742653,11.293326,11.293326,11.293326,11.293326
101,4038384,338,-10.667163271781726,1.027135454920622,-0.02290100613030611,-1.5757931607142857,-0.961314,-20.238253,4.664814,14.290369,14.290369,14.290369,14.290369
102,4078368,338,-10.790770271496894,1.0018342608824755,-0.02217680810856389,-0.3429835892857143,-0.192386,-10.317292,6.642508,14.947465,14.947465,14.947465,14.947465
103,4118352,338,-10.886599393991323,0.9904337892929713,-0.020816131811275576,0.14142250000000003,0.109099,-20.203608,7.262064,16.078836,16.078836,16.078836,16.078836
104,4158336,338,-11.001541262406569,0.9589110517348999,-0.022426771761751625,0.4946867678571429,0.282879,-7.266304,7.855858,16.082,16.082,16.082,16.082
105,4198320,338,-11.104597580738556,0.9465917546779682,-0.020556910461686458,0.9407711964285715,1.0100500000000001,-10.723148,8.387095,17.403564,17.403564,17.403564,17.403564
106,4238304,338,-11.207814913529615,0.9790319740772248,-0.019595521811294394,1.756079660714286,1.89115,-5.5314,9.635903,16.161768,16.161768,16.161768,16.161768
107,4278288,338,-11.313779165805915,0.9204836880549406,-0.016766153999887113,2.8738516964285714,3.200445,-5.693886,12.728791,16.552569,16.552569,16.552569,16.552569
108,4318272,338,-11.403962387182773,0.8920136875067002,-0.013573470834466533,2.9219959464285714,3.0111980000000003,-9.499569,9.734888,18.011114,18.011114,18.011114,18.011114
109,4358256,339,-11.508752920688726,0.8748996175730076,-0.01415492499326296,2.186981232142857,2.5424645,-5.652383,9.021856,16.261636,16.261636,16.261636,16.261636
110,4398240,339,-11.615121049147385,1.0378548522790274,-0.02223226323146194,3.90048325,4.206574,-15.325604,12.03279,18.193431,18.193431,18.193431,18.193431
111,4438224,339,-11.726067567482973,0.9812246465530151,-0.023488174798097672,4.454514053571429,4.8427500000000006,-6.867567,11.259161,17.860789,17.860789,17.860789,17.860789
112,4478208,339,-11.830228367829934,0.9609056879312564,-0.020407873482737416,4.615068428571429,4.3573745,-2.096462,13.300068,19.357547,19.357547,19.357547,19.357547
113,4518192,339,-11.940854270641621,0.892372181553107,-0.02109864128825183,5.436967607142857,5.7449335,-0.32574,11.440201,17.18605,17.18605,17.18605,17.18605
114,4558176,339,-12.040026388412867,0.8507318330116761,-0.020238683501837586,5.251809232142857,5.5575985,-4.566275,13.513702,15.334411,15.334411,15.334411,15.334411
115,4598160,339,-12.12157469529372,0.8633827960644013,-0.014981815849154,6.376351821428571,6.5531939999999995,-1.283552,12.667984,18.575368,18.575368,18.575368,18.575368
116,4638144,339,-12.225289484170768,0.9361854538703576,-0.019058861880815434,6.022168642857143,6.020654,-2.997186,13.210889,16.75547,16.75547,16.75547,16.75547
117,4678128,339,-12.31500147550534,0.9314545697126633,-0.018555627498277223,6.811549374999999,7.471245,-3.088273,14.337553,19.380769,19.380769,19.380769,19.380769
118,4718112,339,-12.396181206825451,0.9859266050350972,-0.021023666872767348,6.783668053571428,7.022307,-2.414373,12.80078,20.981465,20.981465,20.981465,20.981465
119,4758096,339,-12.49317289499136,0.9306148522939437,-0.0226577012535507,8.485947892857142,8.412853,-6.086591,17.448332,20.357991,20.357991,20.357991,20.357991
120,4798080,340,-12.578788148439848,1.0271601765583722,-0.015702779532054987,8.459296607142857,8.969516,-4.318268,13.194051,21.585933,21.585933,21.585933,21.585933
121,4838064,340,-12.683610104291867,0.9422801969525142,-0.015811603338583013,9.201222142857143,8.883417000000001,2.961136,17.132611,23.740953,23.740953,23.740953,23.740953
122,4878048,340,-12.79434152016273,0.9496020722847719,-0.025124136323201804,9.185939553571428,9.058990999999999,-1.974055,16.096994,24.031303,24.031303,24.031303,24.031303
123,4918032,340,-12.892853382306221,0.92490486067075,-0.010316398848842185,10.005291285714284,10.238652,2.074919,15.782007,20.564575,20.564575,20.564575,20.564575
124,4958016,340,-12.985313907036414,0.9473139209625049,-0.014767263683480008,10.714699821428573,10.5301975,2.829467,21.260492,22.614501,22.614501,22.614501,22.614501
125,4998000,340,-13.072701921218481,0.9760891657609206,-0.01563558709988287,10.377134982142858,10.823812,1.56791,16.762516,26.013395,26.013395,26.013395,26.013395
126,5037984,340,-13.154281357007148,0.9415973709943967,-0.019926204553802306,11.926295857142858,12.1032305,1.709094,19.985735,24.918427,24.918427,24.918427,24.918427
127,5077968,340,-13.23316058623485,0.8900344034800163,-0.01909567873301104,12.773112642857143,12.7182815,5.242677,21.413434,24.112124,24.112124,24.112124,24.112124
128,5117952,340,-13.321633960039188,0.8456692619965627,-0.017302822410354753,12.408402642857144,12.631916499999999,0.963759,22.151921,26.043502,26.043502,26.043502,26.043502
129,5157936,340,-13.40666681436392,0.9665575195581485,-0.019148514255730567,13.286848375000002,13.567271999999999,5.915565,19.8348,24.859614,24.859614,24.859614,24.859614
130,5197920,341,-13.492555491129558,0.9488632392424804,-0.016454318419015086,12.64939144642857,13.2239445,4.994719,18.523515,28.157394,28.157394,28.157394,28.157394
131,5237904,341,-13.571761948023086,0.9218405305957182,-0.017253226051121975,13.144922017857143,13.5105,2.108255,21.612244,29.068254,29.068254,29.068254,29.068254
132,5277888,341,-13.638433661827674,1.3264070702668949,-0.012984633026495338,13.875122696428573,14.503323000000002,1.36543,20.786134,27.943103,27.943103,27.943103,27.943103
133,5317872,341,-13.70911636597071,1.8462694197893144,-0.017041007788532462,14.196093785714286,14.266077500000002,-6.554819,22.03284,31.16089,31.16089,31.16089,31.16089
134,5357856,341,-13.803550981863951,0.8995047165033144,-0.018304900740659855,15.71975505357143,15.973780999999999,0.772574,25.795848,28.604695,28.604695,28.604695,28.604695
135,5397840,341,-13.888550482040797,1.057183556430615,-0.009789386016349547,16.03335025,16.6899965,3.283997,24.052263,32.016352,32.016352,32.016352,32.016352
136,5437824,341,-13.979847565675394,1.003191779057185,-0.01890173711528918,16.320757589285712,17.3649375,4.173719,25.220769,33.684796,33.684796,33.684796,33.684796
137,5477808,341,-14.055470608442258,1.0381444409871712,-0.011582355877423348,16.86845482142857,17.0042655,9.288289,22.712431,34.4058,34.4058,34.4058,34.4058
138,5517792,341,-14.138156323555188,0.9860018253326416,-0.018542286226334116,16.247030125000002,16.565175,5.06634,23.507511,32.816898,32.816898,32.816898,32.816898
139,5557776,341,-14.216326447022267,1.0139262322049873,-0.004793005475072184,18.156772517857142,17.815959,6.978812,26.228143,36.517468,36.517468,36.517468,36.517468
140,5597760,341,-14.295892417125213,1.028456211166504,-0.01647638800917402,18.676248535714283,18.683963,6.790524,29.018027,34.661042,34.661042,34.661042,34.661042
141,5637744,342,-14.35745254174257,0.9691657067109377,-0.009834279581040252,19.737922732142856,19.589993,9.596125,26.378852,37.219114,37.219114,37.219114,37.219114
142,5677728,342,-14.412627721444155,1.4078792799741795,-0.014892620557955712,21.14600019642857,21.4151715,10.854412,27.272811,40.084674,40.084674,40.084674,40.084674
143,5717712,342,-14.492369341238952,1.1128023342444346,-0.01888959532541496,22.33677805357143,22.536337500000002,12.834365,28.878242,38.327834,38.327834,38.327834,38.327834
144,5757696,342,-14.576637686215914,1.0912952756270384,-0.013864861721492325,21.988516982142862,22.534695499999998,-5.840239,33.675212,39.889125,39.889125,39.889125,39.889125
145,5797680,342,-14.659309198917487,1.062521307514264,-0.01639975312304719,23.392280196428572,23.7789455,16.437677,31.065764,40.048882,40.048882,40.048882,40.048882
146,5837664,342,-14.731107594416692,1.0521617819101383,-0.015208489271791246,23.596376589285715,24.14764,11.380236,30.438503,43.128667,43.128667,43.128667,43.128667
147,5877648,342,-14.811592229207356,1.0414004288422756,-0.014241081024430549,24.229128892857144,24.446645,14.875606,32.284463,40.445475,40.445475,40.445475,40.445475
148,5917632,342,-14.886770096803323,0.9951859964010042,-0.0089584781819259,25.456584624999998,25.579498,14.467739,33.646655,41.275313,41.275313,41.275313,41.275313
149,5957616,342,-14.956122239430746,1.2672985026469596,-0.010394651462672464,25.817779517857144,26.2168025,15.691383,33.905819,41.174611,41.174611,41.174611,41.174611
150,5997600,342,-15.037188640007606,0.9869567310198759,-0.01298584599612812,26.770711625,27.0817695,17.647307,36.482376,44.728221,44.728221,44.728221,44.728221
151,6037584,342,-15.11690847690289,1.006071882446607,-0.011843612104824458,26.954442589285716,27.358595,17.620493,35.004692,41.631846,41.631846,41.631846,41.631846
152,6077568,342,-15.192668687380277,0.9255180028768686,-0.012602645735956357,26.675679857142857,27.2715935,16.669971,35.210713,44.554779,44.554779,44.554779,44.554779
153,6117552,342,-15.26024065262232,0.9487052890734795,-0.014359629380972667,27.378613357142857,27.24125,15.444831,36.452692,45.243318,45.243318,45.243318,45.243318
154,6157536,342,-15.32698816641783,0.97288504808377,-0.014923235226580381,27.54161708928572,27.2933795,14.088391,34.908105,39.095219,39.095219,39.095219,39.095219
155,6197520,342,-15.384248777536245,1.877160323735995,-0.011106530617241962,28.655136178571432,29.071727,19.787097,35.066093,45.089708,45.089708,45.089708,45.089708
156,6237504,342,-15.458362107399182,1.4200638360702074,-0.012087303299873989,30.06899792857143,30.0580435,21.752245,35.812625,45.381356,45.381356,45.381356,45.381356
157,6277488,342,-15.51035521091559,5.313015518356592,-0.019741935183768735,30.070608107142853,30.369709999999998,21.790982,36.940557,44.238928,44.238928,44.238928,44.238928
158,6317472,342,-15.55442778024918,4.573151634289668,-0.017600759684230582,30.97288294642857,31.285885999999998,21.962855,37.729589,46.400934,46.400934,46.400934,46.400934
159,6357456,342,-15.599358690701997,6.563287136111504,-0.017192919450761297,30.357590928571426,30.517008500000003,21.224394,39.601291,46.974806,46.974806,46.974806,46.974806
160,6397440,342,-15.660419984964223,1.938913733836932,-0.010558190251602075,32.419315964285715,32.14284,20.948794,43.71612,46.14767,46.14767,46.14767,46.14767
161,6437424,342,-15.729986777672401,1.1000780864403799,-0.004392423936112139,31.71485130357143,31.653031499999997,21.195596,40.887435,50.888013,50.888013,50.888013,50.888013
162,6477408,342,-15.80768970098251,1.036957652408343,-0.010509734701414485,33.295431785714285,33.192392,23.639701,42.214038,51.629386,51.629386,51.629386,51.629386
163,6517392,342,-15.874796967628674,1.1214793801307679,-0.009324811562636079,33.15813405357143,32.7546215,25.300056,42.041908,53.30623,53.30623,53.30623,53.30623
164,6557376,342,-15.942394569592599,1.0348863198971137,-0.015792079655744973,34.266252803571426,34.5369435,22.9706,43.542751,42.14208,42.14208,42.14208,42.14208
